date,region,type,price,rainfall,fuel_price
2021-06-27,Fianarantsoa,Tsipala,2755.0,106.69748702177384,4271.167741051583
2021-07-04,Fianarantsoa,Tsipala,2740.0,89.46518495524543,4268.244976143244
2021-07-11,Fianarantsoa,Tsipala,2691.0,73.11172036295456,4268.221402648814
2021-07-18,Fianarantsoa,Tsipala,2704.0,101.02388419945534,4300.2762149624905
2021-07-25,Fianarantsoa,Tsipala,2696.0,48.56266887331371,4279.123480579467
2021-08-01,Fianarantsoa,Tsipala,2639.0,60.53420772352799,4285.2680377835295
2021-08-08,Fianarantsoa,Tsipala,2508.0,46.74339297478632,4281.95191627396
2021-08-15,Fianarantsoa,Tsipala,2632.0,48.98706102967038,4314.9593806756375
2021-08-22,Fianarantsoa,Tsipala,2433.0,60.080459512605096,4299.6035713937135
2021-08-29,Fianarantsoa,Tsipala,2485.0,62.73367233297423,4291.63583301136
2021-09-05,Fianarantsoa,Tsipala,2487.0,17.322694627812893,4311.641345994216
2021-09-12,Fianarantsoa,Tsipala,2505.0,34.46115115327446,4294.075232801681
2021-09-19,Fianarantsoa,Tsipala,2370.0,27.27958716596837,4308.58120394183
2021-09-26,Fianarantsoa,Tsipala,2409.0,35.65591725210212,4312.840696306503
2021-10-03,Fianarantsoa,Tsipala,2306.0,54.47032687407712,4301.171403570596
2021-10-10,Fianarantsoa,Tsipala,2364.0,28.716689898962482,4314.459607530573
2021-10-17,Fianarantsoa,Tsipala,2230.0,69.51819426644877,4319.9849959401035
2021-10-24,Fianarantsoa,Tsipala,2287.0,46.628478798144556,4313.483966614014
2021-10-31,Fianarantsoa,Tsipala,2292.0,51.10047416498945,4334.801406512672
2021-11-07,Fianarantsoa,Tsipala,2239.0,50.7609201863466,4348.50064483744
2021-11-14,Fianarantsoa,Tsipala,2225.0,84.71081079785958,4319.581002028429
2021-11-21,Fianarantsoa,Tsipala,2228.0,60.6373942601376,4342.560259237961
2021-11-28,Fianarantsoa,Tsipala,2191.0,46.16940766257585,4349.4674046475475
2021-12-05,Fianarantsoa,Tsipala,2262.0,82.2519916450959,4354.4629480330295
2021-12-12,Fianarantsoa,Tsipala,2207.0,38.581470726363904,4353.756664550537
2021-12-19,Fianarantsoa,Tsipala,2246.0,109.7121173839884,4368.474992465785
2021-12-26,Fianarantsoa,Tsipala,2182.0,113.65238565676532,4350.3933124874675
2022-01-02,Fianarantsoa,Tsipala,2355.0,91.12853579438138,4361.701980519062
2022-01-09,Fianarantsoa,Tsipala,2245.0,115.00004220011927,4366.224793482105
2022-01-16,Fianarantsoa,Tsipala,2393.0,174.8206235745722,4367.04009335103
2022-01-23,Fianarantsoa,Tsipala,2330.0,107.58862959672368,4356.827147959984
2022-01-30,Fianarantsoa,Tsipala,2413.0,105.73452346260875,4360.902950202498
2022-02-06,Fianarantsoa,Tsipala,2463.0,108.71848970006424,4392.139539372232
2022-02-13,Fianarantsoa,Tsipala,2500.0,105.86944406976781,4386.689150128588
2022-02-20,Fianarantsoa,Tsipala,2598.0,141.0108630497678,4382.150709041618
2022-02-27,Fianarantsoa,Tsipala,2617.0,151.54590139926898,4400.747231824022
2022-03-06,Fianarantsoa,Tsipala,2641.0,176.09915911245042,4381.693023782996
2022-03-13,Fianarantsoa,Tsipala,2693.0,109.50534505314602,4393.80698155961
2022-03-20,Fianarantsoa,Tsipala,2675.0,151.47145803419383,4402.219940364182
2022-03-27,Fianarantsoa,Tsipala,2672.0,121.3371569964865,4417.933058792174
2022-04-03,Fianarantsoa,Tsipala,2737.0,159.33130149282024,4402.812330701701
2022-04-10,Fianarantsoa,Tsipala,2745.0,153.0275493631623,4413.087043296512
2022-04-17,Fianarantsoa,Tsipala,2721.0,118.3602365022488,4418.727158396223
2022-04-24,Fianarantsoa,Tsipala,2872.0,137.6244192149191,4413.2567525279765
2022-05-01,Fianarantsoa,Tsipala,2879.0,131.4062858323436,4417.626258853018
2022-05-08,Fianarantsoa,Tsipala,2927.0,161.1760859485364,4422.3736908627625
2022-05-15,Fianarantsoa,Tsipala,2888.0,147.01593427799185,4413.849967649192
2022-05-22,Fianarantsoa,Tsipala,2957.0,123.01825222550279,4423.417678513054
2022-05-29,Fianarantsoa,Tsipala,2937.0,120.88245588026147,4423.571487434317
2022-06-05,Fianarantsoa,Tsipala,2887.0,92.83452518666618,4442.461090933279
2022-06-12,Fianarantsoa,Tsipala,2926.0,83.19358007444953,4434.013133883644
2022-06-19,Fianarantsoa,Tsipala,2872.0,116.87059459181313,4448.5966518564655
2022-06-26,Fianarantsoa,Tsipala,2818.0,104.2218050048826,4453.308512144201
2022-07-03,Fianarantsoa,Tsipala,2827.0,91.4219797909128,4449.16988251191
2022-07-10,Fianarantsoa,Tsipala,2831.0,73.27176655939911,4464.234104938952
2022-07-17,Fianarantsoa,Tsipala,2852.0,92.1251789885592,4464.673382800865
2022-07-24,Fianarantsoa,Tsipala,2833.0,103.4901380448677,4462.8996982551225
2022-07-31,Fianarantsoa,Tsipala,2750.0,81.66294067280275,4456.3859116299645
2022-08-07,Fianarantsoa,Tsipala,2699.0,82.74666053180204,4478.327396266601
2022-08-14,Fianarantsoa,Tsipala,2746.0,58.42579526895636,4472.402147826956
2022-08-21,Fianarantsoa,Tsipala,2792.0,71.10315377679375,4490.395929336599
2022-08-28,Fianarantsoa,Tsipala,2713.0,63.21792158621652,4493.843836312608
2022-09-04,Fianarantsoa,Tsipala,2627.0,93.37999289706852,4495.514621348318
2022-09-11,Fianarantsoa,Tsipala,2598.0,61.638711565607764,4498.910649694625
2022-09-18,Fianarantsoa,Tsipala,2530.0,43.410214722640184,4493.210076080813
2022-09-25,Fianarantsoa,Tsipala,2609.0,66.69994686154841,4494.190510838522
2022-10-02,Fianarantsoa,Tsipala,2504.0,29.358474575070986,4498.660884826512
2022-10-09,Fianarantsoa,Tsipala,2542.0,73.24208937672424,4513.451929880128
2022-10-16,Fianarantsoa,Tsipala,2414.0,25.34016380060724,4495.7338631680195
2022-10-23,Fianarantsoa,Tsipala,2491.0,28.757551648254392,4509.460356193636
2022-10-30,Fianarantsoa,Tsipala,2500.0,49.73202591609109,4515.565618913949
2022-11-06,Fianarantsoa,Tsipala,2371.0,43.03724133810356,4512.37198957462
2022-11-13,Fianarantsoa,Tsipala,2408.0,27.442337271969024,4526.305126237654
2022-11-20,Fianarantsoa,Tsipala,2482.0,44.3875644194403,4532.268524990705
2022-11-27,Fianarantsoa,Tsipala,2406.0,50.16036648489508,4535.771915303498
2022-12-04,Fianarantsoa,Tsipala,2343.0,87.18931593718082,4506.969112765104
2022-12-11,Fianarantsoa,Tsipala,2394.0,108.61311761653336,4543.659688933117
2022-12-18,Fianarantsoa,Tsipala,2868.0,87.33716652226937,4531.191854029171
2022-12-25,Fianarantsoa,Tsipala,2562.0,120.62755183637712,4549.064065654899
2023-01-01,Fianarantsoa,Tsipala,2497.0,86.32994352848084,4529.65884148163
2023-01-08,Fianarantsoa,Tsipala,2392.0,82.69429452028172,4553.620834648715
2023-01-15,Fianarantsoa,Tsipala,2467.0,98.4036895456941,4554.941321520057
2023-01-22,Fianarantsoa,Tsipala,2490.0,108.74288348395076,4534.32390919848
2023-01-29,Fianarantsoa,Tsipala,2651.0,97.44736072797718,4558.903741495123
2023-02-05,Fianarantsoa,Tsipala,2630.0,123.4530087315516,4559.7906889639235
2023-02-12,Fianarantsoa,Tsipala,2620.0,132.17252545500955,4572.614444608599
2023-02-19,Fianarantsoa,Tsipala,2675.0,143.6782912547332,4574.088480726789
2023-02-26,Fianarantsoa,Tsipala,2701.0,158.67639742639466,4566.7698430171395
2023-03-05,Fianarantsoa,Tsipala,2762.0,148.25735859538253,4558.962677587809
2023-03-12,Fianarantsoa,Tsipala,2812.0,152.7076061226266,4586.024883236221
2023-03-19,Fianarantsoa,Tsipala,2875.0,176.36773569418406,4577.698476342482
2023-03-26,Fianarantsoa,Tsipala,2853.0,164.46367934589523,4585.435748308714
2023-04-02,Fianarantsoa,Tsipala,2972.0,141.5732282367152,4595.97930732773
2023-04-09,Fianarantsoa,Tsipala,3005.0,153.9181905932928,4592.052889611558
2023-04-16,Fianarantsoa,Tsipala,2930.0,174.3943140218153,4591.359582562225
2023-04-23,Fianarantsoa,Tsipala,3064.0,196.25660147745242,4597.39593078503
2023-04-30,Fianarantsoa,Tsipala,3071.0,150.21140295696085,4594.347827720291
2023-05-07,Fianarantsoa,Tsipala,3044.0,99.73526207505746,4602.1498155706495
2023-05-14,Fianarantsoa,Tsipala,3167.0,121.30665187711944,4614.762922672435
2023-05-21,Fianarantsoa,Tsipala,3090.0,137.66647234492999,4605.03347554399
2023-05-28,Fianarantsoa,Tsipala,3135.0,123.59121670106742,4621.849281250881
2023-06-04,Fianarantsoa,Tsipala,3188.0,113.7499178915518,4629.5331431421455
2023-06-11,Fianarantsoa,Tsipala,3090.0,145.9606357081459,4617.633608307954
2023-06-18,Fianarantsoa,Tsipala,3044.0,120.76566830337218,4630.905839234815
2023-06-25,Fianarantsoa,Tsipala,3122.0,124.57578032841542,4616.349066528174
2023-07-02,Fianarantsoa,Tsipala,2990.0,148.14834491710369,4635.736340019439
2023-07-09,Fianarantsoa,Tsipala,3065.0,64.01930280112333,4635.397088404369
2023-07-16,Fianarantsoa,Tsipala,3042.0,110.07165787616026,4645.907307266071
2023-07-23,Fianarantsoa,Tsipala,3019.0,65.26478102904386,4648.453502743328
2023-07-30,Fianarantsoa,Tsipala,2900.0,46.50224483902083,4647.267261420046
2023-08-06,Fianarantsoa,Tsipala,2860.0,95.5399366774324,4649.445527903465
2023-08-13,Fianarantsoa,Tsipala,2909.0,28.597588425984483,4655.628560905639
2023-08-20,Fianarantsoa,Tsipala,2908.0,89.92614530190787,4682.987062939371
2023-08-27,Fianarantsoa,Tsipala,2845.0,43.82360813797892,4678.556618958899
2023-09-03,Fianarantsoa,Tsipala,2835.0,47.167473925198095,4681.221985542501
2023-09-10,Fianarantsoa,Tsipala,2779.0,56.991381358111184,4664.62566111016
2023-09-17,Fianarantsoa,Tsipala,2764.0,74.8893261732077,4696.66012056831
2023-09-24,Fianarantsoa,Tsipala,2659.0,42.73571819878021,4685.084796813065
2023-10-01,Fianarantsoa,Tsipala,2700.0,50.924695086608835,4689.989361138059
2023-10-08,Fianarantsoa,Tsipala,2642.0,71.40665434804077,4691.055077575918
2023-10-15,Fianarantsoa,Tsipala,2652.0,64.27594019167955,4682.415118984709
2023-10-22,Fianarantsoa,Tsipala,2594.0,38.07523378013847,4700.7793776758035
2023-10-29,Fianarantsoa,Tsipala,2608.0,9.970768365150512,4685.4150290920325
2023-11-05,Fianarantsoa,Tsipala,2595.0,30.72088177139934,4696.132066621427
2023-11-12,Fianarantsoa,Tsipala,2592.0,92.81761059012325,4693.497294772232
2023-11-19,Fianarantsoa,Tsipala,2664.0,25.708730509216046,4703.723813339345
2023-11-26,Fianarantsoa,Tsipala,2622.0,105.22851062794149,4709.770305681187
2023-12-03,Fianarantsoa,Tsipala,2574.0,75.86288777648625,4713.8083950241835
2023-12-10,Fianarantsoa,Tsipala,2570.0,88.82589613767375,4728.4958446432765
2023-12-17,Fianarantsoa,Tsipala,2605.0,36.06394769572283,4733.547448373377
2023-12-24,Fianarantsoa,Tsipala,2687.0,87.59295247247077,4740.509079918889
2023-12-31,Fianarantsoa,Tsipala,2651.0,139.39405358102243,4749.815690809682
2024-01-07,Fianarantsoa,Tsipala,2650.0,130.7596940796384,4747.283426774973
2024-01-14,Fianarantsoa,Tsipala,2711.0,156.12138081835587,4729.713900357622
2024-01-21,Fianarantsoa,Tsipala,2821.0,125.4827180964873,4739.248875843716
2024-01-28,Fianarantsoa,Tsipala,2695.0,114.12591414627875,4748.207117531052
2024-02-04,Fianarantsoa,Tsipala,2722.0,149.4836335568386,4744.691844268365
2024-02-11,Fianarantsoa,Tsipala,2859.0,126.9279421819759,4747.449513411484
2024-02-18,Fianarantsoa,Tsipala,2878.0,132.17331614738018,4747.529475131643
2024-02-25,Fianarantsoa,Tsipala,2806.0,160.01332368263084,4754.816199249459
2024-03-03,Fianarantsoa,Tsipala,2997.0,145.07758343700783,4771.728079221334
2024-03-10,Fianarantsoa,Tsipala,3002.0,121.45406578661078,4762.529565517015
2024-03-17,Fianarantsoa,Tsipala,3098.0,135.70026599070138,4771.580122910546
2024-03-24,Fianarantsoa,Tsipala,3014.0,134.78120192268327,4779.996310435935
2024-03-31,Fianarantsoa,Tsipala,3142.0,130.18479861198384,4772.857962050472
2024-04-07,Fianarantsoa,Tsipala,3112.0,176.28281344596465,4781.088432118145
2024-04-14,Fianarantsoa,Tsipala,3138.0,137.55009148054947,4774.5469430230605
2024-04-21,Fianarantsoa,Tsipala,3157.0,167.55199631086643,4783.274335130408
2024-04-28,Fianarantsoa,Tsipala,3172.0,130.6173336684269,4780.650038498736
2024-05-05,Fianarantsoa,Tsipala,3209.0,151.53577751792713,4784.731656791085
2024-05-12,Fianarantsoa,Tsipala,3195.0,121.04693388937301,4800.415710184531
2024-05-19,Fianarantsoa,Tsipala,3246.0,140.38186975769895,4794.111902145406
2024-05-26,Fianarantsoa,Tsipala,3304.0,154.09037390031418,4814.450071499384
2024-06-02,Fianarantsoa,Tsipala,3334.0,141.5838996078137,4795.569905960201
2024-06-09,Fianarantsoa,Tsipala,3234.0,124.48685036635327,4795.345617341128
2024-06-16,Fianarantsoa,Tsipala,3248.0,121.59259414199711,4808.842419917829
2024-06-23,Fianarantsoa,Tsipala,3261.0,105.43579689549973,4830.217088983619
2024-06-30,Fianarantsoa,Tsipala,3322.0,110.84244420765451,4821.910519010264
2024-07-07,Fianarantsoa,Tsipala,3166.0,108.19130453501067,4828.597377233367
2024-07-14,Fianarantsoa,Tsipala,3205.0,101.47276680491866,4839.970105549865
2024-07-21,Fianarantsoa,Tsipala,3205.0,55.94491024375188,4820.643318159936
2024-07-28,Fianarantsoa,Tsipala,3199.0,57.93283722416264,4835.010549873105
2024-08-04,Fianarantsoa,Tsipala,3117.0,55.26407565613555,4828.05297001297
2024-08-11,Fianarantsoa,Tsipala,3128.0,73.94738203853318,4848.374572023585
2024-08-18,Fianarantsoa,Tsipala,3081.0,62.342823820541405,4848.745846830476
2024-08-25,Fianarantsoa,Tsipala,3026.0,39.6772798757474,4837.66058092582
2024-09-01,Fianarantsoa,Tsipala,2956.0,37.469124705728255,4845.16456374177
2024-09-08,Fianarantsoa,Tsipala,2932.0,36.01293591259084,4875.692707351257
2024-09-15,Fianarantsoa,Tsipala,2935.0,40.742671921081,4850.530585398619
2024-09-22,Fianarantsoa,Tsipala,2990.0,18.177508765338004,4860.401004756857
2024-09-29,Fianarantsoa,Tsipala,2802.0,49.295764253432914,4859.229338817602
2024-10-06,Fianarantsoa,Tsipala,2877.0,34.333490133818586,4871.957651515251
2024-10-13,Fianarantsoa,Tsipala,2838.0,85.14123762347648,4868.902788289235
2024-10-20,Fianarantsoa,Tsipala,2721.0,54.982785853926416,4872.427839631553
2024-10-27,Fianarantsoa,Tsipala,2735.0,47.260614840887136,4897.007811424357
2024-11-03,Fianarantsoa,Tsipala,2792.0,59.29541417087849,4879.19136244425
2024-11-10,Fianarantsoa,Tsipala,2743.0,12.236916544410526,4892.098496121046
2024-11-17,Fianarantsoa,Tsipala,2711.0,44.33197366389885,4892.427490054354
2024-11-24,Fianarantsoa,Tsipala,2791.0,58.06141712086398,4900.432624959551
2024-12-01,Fianarantsoa,Tsipala,2838.0,71.86815737912039,4906.329960790964
2024-12-08,Fianarantsoa,Tsipala,2702.0,68.10290962713268,4897.986025080586
2024-12-15,Fianarantsoa,Tsipala,2848.0,63.804047402310815,4902.79573257753
2024-12-22,Fianarantsoa,Tsipala,2830.0,78.17424173736349,4909.4165893318905
2024-12-29,Fianarantsoa,Tsipala,2829.0,110.89789755216552,4920.933133786683
2020-01-05,Fianarantsoa,Riz Importé,2194.0,111.84933459363053,3998.1795956891433
2020-01-12,Fianarantsoa,Riz Importé,2223.0,142.85773991362748,3999.9540936749704
2020-01-19,Fianarantsoa,Riz Importé,2185.0,137.8489280232402,4010.82033705716
2020-01-26,Fianarantsoa,Riz Importé,2280.0,117.61447006967974,4016.133355030589
2020-02-02,Fianarantsoa,Riz Importé,2259.0,145.78455538195126,4015.951620471418
2020-02-09,Fianarantsoa,Riz Importé,2356.0,144.18845000517564,4020.374796750148
2020-02-16,Fianarantsoa,Riz Importé,2364.0,124.28874217155226,4016.774315809788
2020-02-23,Fianarantsoa,Riz Importé,2307.0,162.64470934760274,4025.0083852660982
2020-03-01,Fianarantsoa,Riz Importé,2445.0,165.5878811847727,4035.5518497380394
2020-03-08,Fianarantsoa,Riz Importé,2450.0,140.73145847689455,4024.8051183499783
2020-03-15,Fianarantsoa,Riz Importé,2476.0,145.38393459907962,4027.2330594702785
2020-03-22,Fianarantsoa,Riz Importé,2529.0,153.87567497229915,4055.467910987403
2020-03-29,Fianarantsoa,Riz Importé,2531.0,161.05527472462032,4025.7608215743003
2020-04-05,Fianarantsoa,Riz Importé,2550.0,151.82409703970785,4061.014377658893
2020-04-12,Fianarantsoa,Riz Importé,2667.0,136.91474760671142,4054.735588368774
2020-04-19,Fianarantsoa,Riz Importé,2671.0,143.82295633908043,4047.665309800225
2020-04-26,Fianarantsoa,Riz Importé,2743.0,142.89129467008468,4060.3297292804364
2020-05-03,Fianarantsoa,Riz Importé,2995.0,124.99669044845142,4055.034905771531
2020-05-10,Fianarantsoa,Riz Importé,2752.0,132.94138401200746,4061.422318197104
2020-05-17,Fianarantsoa,Riz Importé,2765.0,125.80665305500786,4059.6514134051
2020-05-24,Fianarantsoa,Riz Importé,2726.0,94.9343904197886,4070.2143057137578
2020-05-31,Fianarantsoa,Riz Importé,2820.0,137.93827131135666,4082.372734063975
2020-06-07,Fianarantsoa,Riz Importé,2833.0,123.08369775030881,4067.8576267852286
2020-06-14,Fianarantsoa,Riz Importé,2771.0,126.07376225333067,4087.405998714268
2020-06-21,Fianarantsoa,Riz Importé,2855.0,128.38486802965872,4107.229690424223
2020-06-28,Fianarantsoa,Riz Importé,2693.0,103.15669408277813,4110.635334402525
2020-07-05,Fianarantsoa,Riz Importé,2701.0,79.73644948008513,4090.7804865616417
2020-07-12,Fianarantsoa,Riz Importé,2682.0,54.90766046252256,4104.871673372625
2020-07-19,Fianarantsoa,Riz Importé,2713.0,83.68365017859657,4094.8429115826907
2020-07-26,Fianarantsoa,Riz Importé,2737.0,82.61316411549893,4115.836313443906
2020-08-02,Fianarantsoa,Riz Importé,2703.0,56.14172244778603,4093.0211710808885
2020-08-09,Fianarantsoa,Riz Importé,2550.0,117.31526903876873,4099.223597620663
2020-08-16,Fianarantsoa,Riz Importé,2607.0,103.37851501942276,4092.1033268937285
2020-08-23,Fianarantsoa,Riz Importé,2510.0,48.81507999189298,4099.740803031957
2020-08-30,Fianarantsoa,Riz Importé,2506.0,70.24759040933961,4114.867370810733
2020-09-06,Fianarantsoa,Riz Importé,2429.0,31.076912675339486,4137.747013685229
2020-09-13,Fianarantsoa,Riz Importé,2390.0,31.990357501226534,4129.655233693762
2020-09-20,Fianarantsoa,Riz Importé,2382.0,67.55878941608331,4134.993915286977
2020-09-27,Fianarantsoa,Riz Importé,2481.0,54.56245856876647,4146.476170858023
2020-10-04,Fianarantsoa,Riz Importé,2369.0,28.599190255913044,4155.3147289300105
2020-10-11,Fianarantsoa,Riz Importé,2359.0,10.980913616707653,4126.169590243874
2020-10-18,Fianarantsoa,Riz Importé,2309.0,58.77520780112802,4156.246343700449
2020-10-25,Fianarantsoa,Riz Importé,2848.0,32.3834829665743,4152.0142636675355
2020-11-01,Fianarantsoa,Riz Importé,2158.0,47.94436644311914,4149.908208891896
2020-11-08,Fianarantsoa,Riz Importé,2242.0,79.92677498601887,4125.123656992829
2020-11-15,Fianarantsoa,Riz Importé,2200.0,60.74458302553271,4173.854906236172
2020-11-22,Fianarantsoa,Riz Importé,2269.0,49.98697405015575,4152.655590655056
2020-11-29,Fianarantsoa,Riz Importé,2258.0,57.01267722567797,4159.878183434184
2020-12-06,Fianarantsoa,Riz Importé,2246.0,86.53382698695688,4173.510638295682
2020-12-13,Fianarantsoa,Riz Importé,2292.0,54.741026790001186,4196.794333022041
2020-12-20,Fianarantsoa,Riz Importé,2333.0,90.76377747645243,4179.594547189687
2020-12-27,Fianarantsoa,Riz Importé,2334.0,90.58249926118985,4187.536959089027
2021-01-03,Fianarantsoa,Riz Importé,2318.0,126.94856627685951,4194.3317319486505
2021-01-10,Fianarantsoa,Riz Importé,2316.0,140.01958087513123,4192.142589578404
2021-01-17,Fianarantsoa,Riz Importé,2412.0,96.71353011112177,4185.367455954898
2021-01-24,Fianarantsoa,Riz Importé,2405.0,112.70429521717662,4205.381272885397
2021-01-31,Fianarantsoa,Riz Importé,2467.0,124.67845303892794,4197.340240661809
2021-02-07,Fianarantsoa,Riz Importé,2537.0,143.67939650870105,4199.385441131017
2021-02-14,Fianarantsoa,Riz Importé,2482.0,124.69864711833118,4205.6092165680675
2021-02-21,Fianarantsoa,Riz Importé,2509.0,150.80745176292686,4191.49191436175
2021-02-28,Fianarantsoa,Riz Importé,2627.0,149.83516309241907,4210.562465401605
2021-03-07,Fianarantsoa,Riz Importé,2591.0,129.94197655898972,4207.224394806622
2021-03-14,Fianarantsoa,Riz Importé,2618.0,148.75554692908284,4226.6844140834755
2021-03-21,Fianarantsoa,Riz Importé,2833.0,169.21828406529272,4222.105197636034
2021-03-28,Fianarantsoa,Riz Importé,2827.0,167.33384271747482,4227.385004864303
2021-04-04,Fianarantsoa,Riz Importé,2861.0,172.4254379915029,4217.229892628959
2021-04-11,Fianarantsoa,Riz Importé,2896.0,115.86806233951913,4239.508404828429
2021-04-18,Fianarantsoa,Riz Importé,2891.0,177.43257025369303,4236.761679845169
2021-04-25,Fianarantsoa,Riz Importé,2882.0,116.83808616451725,4236.311021558762
2021-05-02,Fianarantsoa,Riz Importé,2901.0,152.7761995371614,4240.1963689868535
2021-05-09,Fianarantsoa,Riz Importé,2892.0,140.87731706803297,4231.878437982307
2021-05-16,Fianarantsoa,Riz Importé,2943.0,154.8055082821223,4254.514641980201
2021-05-23,Fianarantsoa,Riz Importé,2964.0,149.66860628790155,4245.580012147687
2021-05-30,Fianarantsoa,Riz Importé,3057.0,133.13432568579017,4249.607810612924
2021-06-06,Fianarantsoa,Riz Importé,2947.0,107.88588509109148,4237.991711321992
2021-06-13,Fianarantsoa,Riz Importé,3036.0,104.30579821775791,4268.070605720301
2021-06-20,Fianarantsoa,Riz Importé,3008.0,172.94440203739146,4271.136599688708
2021-06-27,Fianarantsoa,Riz Importé,2912.0,88.73815172089935,4271.626411908476
2021-07-04,Fianarantsoa,Riz Importé,2883.0,55.36306724559411,4278.55360204003
2021-07-11,Fianarantsoa,Riz Importé,2963.0,102.35636054260735,4265.016892124846
2021-07-18,Fianarantsoa,Riz Importé,2876.0,89.72220170612111,4264.741850173842
2021-07-25,Fianarantsoa,Riz Importé,2824.0,76.48357049093558,4265.6741273344705
2021-08-01,Fianarantsoa,Riz Importé,2755.0,76.71210859624863,4288.142199415889
2021-08-08,Fianarantsoa,Riz Importé,2836.0,84.58083807430253,4293.073091041368
2021-08-15,Fianarantsoa,Riz Importé,2853.0,73.73628149461854,4295.840241447673
2021-08-22,Fianarantsoa,Riz Importé,2751.0,53.250188351454184,4307.983360942807
2021-08-29,Fianarantsoa,Riz Importé,2704.0,75.7331311988731,4284.0394516048045
2021-09-05,Fianarantsoa,Riz Importé,2753.0,71.3727619003819,4314.213442287364
2021-09-12,Fianarantsoa,Riz Importé,2653.0,48.28785534565881,4322.676936638675
2021-09-19,Fianarantsoa,Riz Importé,2677.0,50.64912982744079,4317.615715502998
2021-09-26,Fianarantsoa,Riz Importé,2644.0,82.29922118573431,4321.335990420496
2021-10-03,Fianarantsoa,Riz Importé,2595.0,66.71846040751781,4325.469517198219
2021-10-10,Fianarantsoa,Riz Importé,2578.0,61.241733259153875,4306.428752392329
2021-10-17,Fianarantsoa,Riz Importé,2543.0,75.14292413921459,4332.318173582972
2021-10-24,Fianarantsoa,Riz Importé,2506.0,71.13631394121008,4320.899866392287
2021-10-31,Fianarantsoa,Riz Importé,2516.0,54.27185826659467,4336.632359151055
2021-11-07,Fianarantsoa,Riz Importé,2455.0,62.276387395979654,4334.336110605335
2021-11-14,Fianarantsoa,Riz Importé,2400.0,63.15717990546962,4345.823463827421
2021-11-21,Fianarantsoa,Riz Importé,2564.0,88.81924251464663,4326.031919119073
2021-11-28,Fianarantsoa,Riz Importé,2454.0,81.85229929904767,4355.1184420706
2021-12-05,Fianarantsoa,Riz Importé,2506.0,74.22835140350648,4350.298729345615
2021-12-12,Fianarantsoa,Riz Importé,2488.0,84.79893461479472,4360.638917020931
2021-12-19,Fianarantsoa,Riz Importé,2429.0,93.82498861965901,4365.698362829826
2021-12-26,Fianarantsoa,Riz Importé,2486.0,63.41207429052868,4351.788600509172
2022-01-02,Fianarantsoa,Riz Importé,2615.0,106.69700329072097,4355.169569110031
2022-01-09,Fianarantsoa,Riz Importé,2559.0,94.03436541119044,4376.350943198783
2022-01-16,Fianarantsoa,Riz Importé,2687.0,112.35894536687292,4352.518187405408
2022-01-23,Fianarantsoa,Riz Importé,2604.0,76.39556730406754,4374.1633625585755
2022-01-30,Fianarantsoa,Riz Importé,2582.0,83.61859928361092,4371.954214572937
2022-02-06,Fianarantsoa,Riz Importé,2589.0,111.57199043768492,4393.973364664026
2022-02-13,Fianarantsoa,Riz Importé,2701.0,147.74080265685967,4379.998583469634
2022-02-20,Fianarantsoa,Riz Importé,2750.0,134.00577644622945,4411.141932838309
2022-02-27,Fianarantsoa,Riz Importé,2805.0,144.0433512059276,4403.328694237201
2022-03-06,Fianarantsoa,Riz Importé,2925.0,170.0958498214285,4389.919183956861
2022-03-13,Fianarantsoa,Riz Importé,2873.0,154.55128735594235,4409.158811842158
2022-03-20,Fianarantsoa,Riz Importé,2902.0,151.63132924803824,4412.487852482915
2022-03-27,Fianarantsoa,Riz Importé,3103.0,144.9590000072896,4395.277806848249
2022-04-03,Fianarantsoa,Riz Importé,2890.0,170.54878850138516,4410.8041910750935
2022-04-10,Fianarantsoa,Riz Importé,3008.0,154.4170083424861,4417.721747695624
2022-04-17,Fianarantsoa,Riz Importé,3020.0,136.593386630969,4404.013813633958
2022-04-24,Fianarantsoa,Riz Importé,3048.0,115.3709944207981,4429.929446697581
2022-05-01,Fianarantsoa,Riz Importé,3113.0,153.2842920874949,4431.746419535997
2022-05-08,Fianarantsoa,Riz Importé,3167.0,159.76922766564502,4415.820783364231
2022-05-15,Fianarantsoa,Riz Importé,3124.0,143.8973288736967,4428.82872148434
2022-05-22,Fianarantsoa,Riz Importé,3123.0,121.436081207519,4429.697258783105
2022-05-29,Fianarantsoa,Riz Importé,3114.0,149.3887357966525,4431.927264136361
2022-06-05,Fianarantsoa,Riz Importé,3050.0,174.63840482193777,4445.782608887275
2022-06-12,Fianarantsoa,Riz Importé,3215.0,136.01793928231479,4433.311807159908
2022-06-19,Fianarantsoa,Riz Importé,3146.0,123.33439546196391,4460.508846186131
2022-06-26,Fianarantsoa,Riz Importé,3179.0,80.11315984885208,4457.483818775801
2022-07-03,Fianarantsoa,Riz Importé,3120.0,94.36019928104386,4437.183975707767
2022-07-10,Fianarantsoa,Riz Importé,3131.0,51.25666114772626,4469.737731083486
2022-07-17,Fianarantsoa,Riz Importé,3134.0,103.6146200493164,4463.327537380751
2022-07-24,Fianarantsoa,Riz Importé,2988.0,121.64611001202712,4455.504294877132
2022-07-31,Fianarantsoa,Riz Importé,3050.0,99.3024258558901,4467.591178303456
2022-08-07,Fianarantsoa,Riz Importé,2932.0,92.77644179426571,4467.233982717115
